"","Variable","Coefficient","Coefficient/ATE"
"303","IN_CH_STATE_SE_x_CH_MUNICIPAL",-0.0648,-0.1
"304","IN_CH_STATE_GO_x_CH_PRIVATE",-0.0657,-0.11
"305","IN_CH_STATE_AL_x_FC_HAS_SPORTS_QUAD",-0.0668,-0.11
"306","IN_CH_STATE_PB_x_FC_WATER_PUBLIC",-0.0668,-0.11
"307","IN_CH_STATE_ES_x_CH_STATE",-0.0672,-0.11
"308","IN_CH_STATE_SE_x_FC_COMPUTER_LAB",-0.0693,-0.11
"309","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",-0.0695,-0.11
"310","IN_CH_STATE_MG_x_CH_PRIVATE",-0.0703,-0.11
"311","IN_CH_STATE_RN_x_FC_COMPUTER_LAB",-0.0728,-0.12
"312","IN_CH_STATE_AC_x_FC_ANTENNA_EQUIPMENT",-0.0734,-0.12
"313","IN_CH_STATE_MS_x_CH_PRIVATE",-0.0739,-0.12
"314","IN_CH_STATE_SC_x_CH_STATE",-0.0768,-0.12
"315","IN_CH_STATE_GO_x_CH_MUNICIPAL",-0.0787,-0.13
"316","IN_CH_STATE_PE_x_FC_NO_SPORTS_QUAD",-0.0789,-0.13
"317","IN_CH_STATE_CE_x_CH_PRIVATE",-0.0796,-0.13
"318","IN_CH_STATE_SE_x_FC_NO_SPORTS_QUAD",-0.0818,-0.13
"319","IN_CH_STATE_PI_x_FC_COMPUTER_LAB",-0.0848,-0.14
"320","IN_CH_STATE_RO_x_FC_NO_SPORTS_QUAD",-0.0858,-0.14
"321","IN_CH_SCHOOL_LARGE_SIZE_x_FC_NO_SPORTS_QUAD",-0.0876,-0.14
"322","IN_CH_STATE_PA_x_CH_STATE",-0.0886,-0.14
"323","IN_CH_MUNICIPAL_x_FC_WATER_PUBLIC",-0.0912,-0.15
"324","IN_CH_STATE_MT_x_FC_NO_SPORTS_QUAD",-0.0925,-0.15
"325","IN_CH_STATE_BA_x_CH_URBAN",-0.0926,-0.15
"326","IN_CH_STATE_MS_x_CH_STATE",-0.093,-0.15
"327","IN_CH_STATE_ES_x_CH_PRIVATE",-0.0934,-0.15
"328","IN_CH_STATE_GO_x_CH_RURAL",-0.0936,-0.15
"329","IN_CH_STATE_PI_x_CH_SCHOOL_LARGE_SIZE",-0.0954,-0.15
"330","IN_CH_STATE_AC_x_FC_WATER_PUBLIC",-0.1006,-0.16
"331","IN_CH_STATE_SC_x_CH_PRIVATE",-0.1009,-0.16
"332","IN_CH_STATE_RO_x_CH_SCHOOL_LARGE_SIZE",-0.1024,-0.16
"333","IN_CH_STATE_PA_x_FC_COMPUTER_LAB",-0.1052,-0.17
"334","IN_CH_STATE_PR_x_CH_SCHOOL_LARGE_SIZE",-0.1057,-0.17
"335","IN_CH_STATE_RO_x_FC_WATER_PUBLIC",-0.1071,-0.17
"336","IN_CH_STATE_TO_x_FC_SEWAGE_PUBLIC",-0.1075,-0.17
"337","IN_CH_STATE_MT_x_CH_MUNICIPAL",-0.1083,-0.17
"338","IN_CH_STATE_AL_x_FC_COMPUTER_LAB",-0.1108,-0.18
"339","IN_CH_STATE_PE_x_CH_PRIVATE",-0.1174,-0.19
"340","IN_CH_URBAN_x_FC_NO_SPORTS_QUAD",-0.1212,-0.19
